Feature1,Feature2,Feature3,Feature4,Feature5
116.5370923,42.0605986,8869.78786,945.942,249.365
114.6299438,38.913807,11613.02121,859.456,180.988
117.0178833,39.2850611,7429.59034,766.509,183.74
116.8638819,41.2698157,11308.21751,894.989,186.654
116.6268921,39.7327539,2049.80493,395.587,4.296
117.1075108,38.2717585,8869.78786,788.687,183.635
117.4692097,38.1478729,7018.10534,706.496,206.296
116.4517212,40.3718262,3459.52207,639.112,88.672
118.0630771,40.7581135,9654.6574,871.741,302.947
117.7338509,38.9227295,1562.119,364.802,60.832
121.2569394,38.0835944,10698.6101,895.451,334.389
116.78125,38.8659513,2453.66984,415.876,295.31
116.2864619,38.7744141,4785.41819,615.525,332.201
116.2513428,38.8924395,3604.30383,650.168,149.344
117.9541148,38.7794495,8412.5823,724.899,64.744
118.6769409,38.4636468,6797.12265,683.348,64.129
116.9223633,39.4780201,10089.00268,871.728,188.922
118.056216,38.5297852,5006.40088,682.494,333.922
116.9919155,38.9847107,1592.59937,387.068,0
117.3504042,39.1613617,198.12241,246.037,205.408
115.4184822,39.7346191,9784.19898,770.663,132.663
117.3904419,39.3004699,769.62936,393.135,98.397
119.5996704,38.7479879,8869.78786,977.549,252.355
116.4054008,38.97258,5463.60644,670.549,329.823
117.1083556,37.911438,9479.39527,756.09,184.496
114.687039,38.3748322,12222.62863,851.97,180.623
116.8963225,39.364151,4236.77152,510.192,336.692
117.3505833,39.1611328,198.12241,246.037,205.408
118.1920776,39.0299548,6637.10071,754.68,255.213
114.6502752,38.7225037,8412.5823,762.241,185.018
116.4054008,38.97258,5463.60644,668.018,329.881
117.0111986,40.1349653,10706.23019,902.844,339.967
116.3723061,40.3728472,3619.54401,639.112,88.672
118.493042,38.8537445,2987.07632,548.417,20.148
117.153307,39.1147614,11300.59742,926.689,245.689
117.153307,39.1147614,11300.59742,928.002,246.351
116.7715454,40.7981873,6309.43672,786.06,13.905
116.2865601,38.7745227,4785.41819,615.525,332.201
116.4064941,38.9740921,5455.98634,668.018,329.881
116.3571565,38.7807312,4206.29115,643.116,287.6
117.0831091,40.7929346,2788.95391,524.208,186.899
116.2513428,38.8924395,3604.30383,650.168,149.344
114.6299438,38.913807,11613.02121,863.479,181.844
116.9180645,40.4605982,11308.21751,865.677,182.452
117.3892743,39.3003387,762.00927,393.135,98.397
117.4696188,38.1472321,7025.72543,706.496,206.296
117.7338509,38.9227295,1562.119,363.186,60.69
118.1624371,39.0390015,9707.99805,961.459,258.106
116.6478882,39.6073422,2773.71373,397.633,7.224
115.4758911,39.7526318,6606.62034,578.574,98.467
115.6383667,38.6898442,3627.16411,618.892,265.194
116.9418202,39.6307526,3185.19873,575.972,0
120.1505127,40.8763733,6606.62034,722.28,194.25
117.1328868,37.9895589,11323.45769,821.741,183.23
116.980896,40.0706635,9464.15508,918.034,340.066
115.848877,39.7308453,4015.78883,560.189,86.778
116.9920946,39.7954559,5989.39283,709.316,180
118.2230004,37.4980316,8869.78786,828.829,199.447
117.0179443,39.2843162,7437.21044,766.509,183.74
118.493042,38.8537445,2987.07632,548.417,20.148
118.9207326,38.8993378,8107.77859,797.774,253.963
117.0628662,38.7050667,9540.35601,760.965,183.768
116.9223633,39.4780201,10089.00268,871.442,188.802
114.6933846,38.3249677,9799.43916,834.521,184.838
116.4451068,39.6779022,2758.47354,384.146,219.523
116.9939456,38.545166,11056.75445,886.797,186.234
116.826568,38.3095093,9479.39527,740.654,192.125
117.7332153,38.9230243,1562.119,363.186,60.69
118.056216,38.5297852,5006.40088,682.494,333.922
117.0111986,40.1349653,10706.23019,902.844,339.967
116.9919155,38.9850769,1592.59937,387.068,0
116.9871826,40.6327515,9784.19898,775.997,120.237
117.1075108,38.2717585,8869.78786,788.687,183.635
118.1350907,38.7067566,9174.59156,863.127,64.315
117.1084661,37.9102338,9479.39527,756.09,184.496
118.1920776,39.0299548,6637.10071,754.68,255.213
116.8963225,39.364151,4236.77152,510.192,336.692
117.3454633,39.1338272,0,0,205.313
116.3571565,38.7807312,4206.29115,644.882,287.55
120.6191353,38.202675,7101.92636,690.798,143.284
117.3505833,39.1611328,198.12241,246.037,205.408
117.9541148,38.7794495,8412.5823,724.111,64.877
116.8966675,39.3648516,4229.15143,510.192,336.692
116.2869263,38.7750348,4785.41819,615.525,332.201
119.5996704,38.7479879,8869.78786,977.549,252.355
118.4928032,38.854248,2987.07632,548.417,20.148
120.1305308,38.3361053,6309.43672,798.762,190.554
119.1064254,38.8781891,8869.78786,985.104,252.042
116.1621704,40.2311096,4160.57059,550.094,126.098
118.0678836,40.7605808,9639.41722,871.741,302.947
117.0115731,40.1358032,10706.23019,902.844,339.967
117.3887329,39.3002837,762.00927,393.135,98.397
116.4064941,38.9740921,5455.98634,666.416,329.801
118.1920776,39.0299548,6637.10071,756.471,255.249
117.350769,39.1607666,198.12241,246.037,205.408
120.1505127,40.8763733,6606.62034,720.485,194.286
118.1934814,39.0296755,6637.10071,756.471,255.249
117.3564048,39.1257706,0,0,0
116.5196533,39.2577815,5090.2219,699.088,33.437
117.470179,38.1463002,7033.34553,706.496,206.296
116.4247513,36.5616302,9174.59156,754.057,31.543
117.1076543,38.2699585,8862.16776,788.687,183.635
116.6268921,39.7327539,2049.80493,395.882,4.83
116.024489,40.1510258,5882.71153,669.19,131.41
116.8106728,37.4583435,9479.39527,805.697,179.21
116.9837036,40.6311493,9784.19898,775.997,120.237
118.2246951,37.4932709,8869.78786,828.829,199.447
116.9812622,40.0715332,9464.15508,918.034,340.066
117.7327881,38.9232105,1562.119,363.186,60.69
116.7812646,38.8659668,2446.04974,415.876,295.31
117.018008,39.2829895,7444.83053,766.509,183.74
120.9043022,38.4612579,9784.19898,730.097,122.36
116.1621704,40.2311096,4160.57059,552.682,126.14
118.1341354,38.7071228,9174.59156,863.127,64.315
116.8270012,38.3085813,9479.39527,740.654,192.125
117.9519653,38.7801819,8412.5823,724.111,64.877
116.9920654,39.7943891,5997.01292,709.316,180
115.4184822,39.7346191,9784.19898,770.663,132.663
114.6870555,38.3726838,12222.62863,851.97,180.623
116.8103638,39.2063878,4206.29115,508.576,343.281
115.6442871,38.6894717,3619.54401,618.892,265.194
115.8947754,40.1754192,7353.38942,761.181,90.279
115.848877,39.7308453,4015.78883,562.914,85.471
116.8969727,39.3653171,4229.15143,510.192,336.692
116.9334984,36.4224701,6362.77737,750.158,345.415
118.0580444,38.5327769,4998.78079,682.494,333.922
117.1853768,37.3085175,10690.99,896.041,191.565
117.1085258,37.909489,9479.39527,756.09,184.496
117.3110767,37.3416595,6888.56376,734.439,171.298
116.8748169,39.8187825,4991.16069,661.164,180
120.59552,38.7999868,1264.93538,437.323,51.189
117.0630878,38.7023163,9547.9761,760.965,183.768
118.0580444,38.5327769,4998.78079,680.831,333.853
118.2246951,37.4932709,8869.78786,823.797,196.724
115.3510106,37.8701477,7193.36747,729.928,154.93
117.3613457,39.1397209,0,0,25.313
118.6698608,38.4663469,6766.64228,683.348,64.129
116.8969727,39.3653171,4229.15143,509.229,336.418
116.8106411,37.4551392,9479.39527,805.697,179.21
119.7811293,37.6700708,7193.36747,695.726,99.036
116.3723061,40.3728472,3619.54401,639.112,88.672
116.0717254,38.3815155,6362.77737,746.393,334.579
116.918439,40.4539412,11308.21751,865.677,182.452
116.9221191,39.0995039,8237.32017,752.24,185.935
114.520813,40.365921,11917.82492,1024.991,258.325
117.1560536,39.1138916,11300.59742,928.002,246.351
117.1560536,39.1138916,11300.59742,930.163,246.906
117.0115731,40.1358032,10706.23019,902.844,339.967
117.4707761,38.1453226,7040.96562,706.496,206.296
117.3880615,39.3001906,762.00927,393.135,98.397
116.8969727,39.3653171,4229.15143,509.229,336.418
116.9816895,40.072403,9464.15508,918.034,340.066
117.3110767,37.3416595,6888.56376,734.439,171.298
117.3509521,39.1604407,190.50232,246.037,205.408
116.6478882,39.6073422,2773.71373,397.633,7.224
116.3594971,38.7813193,4206.29115,644.882,287.55
116.9919155,38.9850769,1592.59937,385.216,0
117.7321777,38.9234433,1562.119,363.186,60.69
117.4707761,38.1453226,7040.96562,704.016,206.228
116.6268921,39.7327539,2049.80493,395.882,4.83
116.0237427,40.1504059,5890.33163,669.19,131.41
116.0237427,40.1504059,5890.33163,670.416,131.528
117.0180677,39.2822113,7452.45062,766.509,183.74
116.8106411,37.4551392,9479.39527,805.697,179.21
118.4928032,38.854248,2987.07632,548.417,20.148
118.5539139,41.4808836,9784.19898,737.022,160.017
116.9225942,39.0961304,8252.56035,752.24,185.935
116.9223633,39.4780201,10089.00268,871.442,188.802
116.9920654,39.7933184,6004.63302,709.316,180
116.7715454,40.7981873,6309.43672,791.454,13.809
116.8747678,39.8158264,5014.02097,661.164,180
114.6870555,38.3726838,12222.62863,850.076,179.75
119.2030042,36.5119443,9784.19898,671.242,83.346
116.9334984,36.4224701,6355.15728,750.158,345.415
116.7817423,38.8661499,2446.04974,415.876,295.31
116.8638819,41.2698157,11308.21751,894.989,186.654
116.8972168,39.3657827,4229.15143,509.229,336.418
118.1328815,38.7076263,9174.59156,863.127,64.315
116.8116561,39.2097473,4206.29115,508.576,343.281
116.9918823,38.9860561,1592.59937,385.216,0
117.3110767,37.3416595,6888.56376,734.161,171.441
118.9236583,38.8986511,8107.77859,797.774,253.963
117.1076543,38.2699585,8862.16776,788.687,183.635
114.6300938,38.9101868,11613.02121,863.479,181.844
116.9939456,38.545166,11056.75445,886.797,186.234
117.0631475,38.7015381,9547.9761,760.965,183.768
117.1086452,37.9086511,9479.39527,756.09,184.496
118.4923255,38.8552551,2987.07632,548.417,20.148
116.6101406,39.844162,1417.33723,378.796,7.021
118.0580444,38.5327769,4998.78079,678.353,333.925
117.1328868,37.9895589,11323.45769,821.741,183.23
118.1624371,39.0390015,9707.99805,963.271,258.128
120.59552,38.7999868,1264.93538,437.323,51.189
114.520813,40.365921,11917.82492,1024.991,258.325
118.6690674,38.4666262,6766.64228,683.348,64.129
116.0723479,38.3825063,6362.77737,746.393,334.579
117.1571881,39.1135712,11308.21751,930.163,246.906
117.1571881,39.1135712,11308.21751,929.992,247.521
116.4081421,38.9762335,5440.74616,666.416,329.801
118.1934814,39.0296755,6637.10071,756.471,255.249
117.6647087,37.1521772,7802.97488,773.686,330.612
117.0128174,40.1383667,10706.23019,902.844,339.967
116.3594971,38.7813193,4206.29115,645.443,287.707
117.3563995,39.125771,0,0,0
120.1305308,38.3361053,6309.43672,798.762,190.554
116.9814855,40.630188,9784.19898,775.997,120.237
117.4711941,38.1447175,7048.58571,704.016,206.228
116.994812,38.5387822,11064.37454,886.797,186.234
116.994812,38.5387822,11064.37454,888.439,186.103
120.1145404,38.5604095,6888.56376,817.674,234.402
117.1078296,38.2679901,8862.16776,788.687,183.635
116.5196533,39.2577815,5090.2219,699.088,33.437
117.0181871,39.2814789,7452.45062,766.509,183.74
120.6191353,38.202675,7101.92636,695.731,147.833
118.1959932,39.0291595,6644.7208,756.471,255.249
117.3873636,39.3001099,762.00927,393.135,98.397
117.3511207,39.1601715,190.50232,246.037,205.408
117.3517924,39.1271095,53.34065,263.401,267.188
116.9418335,39.6328994,3185.19873,575.972,0
114.9285756,39.3828735,7802.97488,770.468,133.052
116.0229284,40.1498154,5897.95172,670.416,131.528
117.731582,38.9237366,1562.119,363.186,60.69
116.9227295,39.0949883,8260.18044,752.24,185.935
117.9519653,38.7801819,8412.5823,724.111,64.877
117.3589424,39.1276131,0,0,115.313
117.3873636,39.3001099,762.00927,391.303,98.437
116.6137557,40.6565366,4404.41356,705.719,348.955
118.0588432,38.5340424,4991.16069,678.353,333.925
118.1316528,38.7080926,9174.59156,863.127,64.315
116.9918823,38.9864285,1592.59937,385.216,0
115.7100053,39.9929344,5478.84662,722.56,139.574
116.8974609,39.3662482,4221.53133,509.229,336.418
116.9231912,39.4739685,10081.38259,871.442,188.802
121.2569394,38.0835944,10698.6101,895.451,334.389
116.5331169,36.9625699,6614.24043,639.329,111.586
115.4150192,39.7321472,9784.19898,770.663,132.663
120.132693,37.8797607,7193.36747,702.523,96.357
117.1087646,37.9074554,9479.39527,756.09,184.496
118.1679303,39.0381317,9723.23823,963.271,258.128
117.0632669,38.7006226,9547.9761,760.965,183.768
116.7824707,38.8664168,2446.04974,415.876,295.31
116.8116561,39.2097473,4206.29115,507.789,342.16
117.9519653,38.7801819,8412.5823,724.227,65.204
120.2878139,38.5196686,11308.21751,985.405,258.289
120.59552,38.7999868,1264.93538,438.768,51.34
117.1585693,39.1131437,11308.21751,929.992,247.521
117.3454742,39.1338245,0,0,205.313
116.9806116,40.6298156,9784.19898,775.997,120.237
114.6870555,38.3701234,12222.62863,850.076,179.75
116.8270012,38.3085813,9479.39527,740.654,192.125
116.5196533,39.2577815,5090.2219,697.543,33.521
116.9141235,40.6537628,10089.00268,789.58,182.285
115.0863249,39.4971313,10515.72787,804.685,132.762
116.7169189,40.41362,3604.30383,512.147,164.908
114.6502752,38.7225037,8412.5823,762.241,185.018
116.4086848,38.977066,5440.74616,666.416,329.801
116.5177718,39.259964,5082.6018,697.543,33.521
116.3594851,38.7813263,4206.29115,645.443,287.707
120.132693,37.8797607,7193.36747,702.523,96.357
116.2513428,38.8924395,3604.30383,650.168,149.344
115.0813692,39.4936066,10530.96806,804.685,132.762
117.3867665,39.3000641,754.38917,391.303,98.437
116.9418202,39.6335449,3185.19873,575.972,0
118.1971276,39.0289307,6652.34089,756.471,255.249
115.4150192,39.7321472,9784.19898,770.775,132.468
117.0182495,39.280499,7460.07071,766.509,183.74
115.4758911,39.7526318,6606.62034,578.574,98.467
114.9285756,39.3828735,7802.97488,770.468,133.052
116.8974609,39.3662482,4221.53133,509.229,336.418
116.5331169,36.9625699,6614.24043,639.329,111.586
118.1691244,39.0379486,9723.23823,963.271,258.128
116.9918823,38.9864285,1592.59937,385.216,0
117.0182495,39.280499,7460.07071,766.39,183.602
116.9229126,39.093871,8260.18044,752.24,185.935
116.9231912,39.4739685,10081.38259,871.442,188.802
117.0632669,38.7006226,9547.9761,760.965,183.768
118.9236583,38.8986511,8107.77859,797.774,253.963
116.8978749,39.3669434,4221.53133,509.229,336.418
116.9527817,36.5732574,5395.0256,596.347,89.822
117.3513595,39.1598511,190.50232,246.037,205.408
115.4141846,39.7315901,9784.19898,770.775,132.468
118.6677246,38.4671383,6759.02219,683.348,64.129
116.8121935,39.2110291,4198.67106,507.789,342.16
116.0218672,40.1491172,5897.95172,670.416,131.528
117.731164,38.9239197,1562.119,363.186,60.69
118.9261475,38.8981189,8107.77859,797.774,253.963
117.3589424,39.1276131,0,0,115.313
115.848877,39.7308453,4015.78883,561.877,84.515
116.1595709,40.2296525,4168.19069,552.682,126.14
118.4923255,38.8552551,2987.07632,548.417,20.148
116.9919155,38.9870453,1584.97927,385.216,0
116.7831753,38.8666534,2438.42965,415.876,295.31
116.9334984,36.4224701,6355.15728,750.158,345.415
116.9920654,39.7933184,6004.63302,709.316,180
116.9234301,39.472641,10081.38259,871.442,188.802
116.9234301,39.472641,10081.38259,871.728,188.922
117.1328868,37.9895589,11323.45769,821.741,183.23
115.6442871,38.6894717,3619.54401,618.892,265.194
117.3513595,39.1598511,190.50232,247.711,205.224
116.7169189,40.41362,3604.30383,512.147,164.908
116.9236825,40.2883549,3154.71836,567.743,324.962
116.8270012,38.3085813,9479.39527,740.654,192.125
116.4086848,38.977066,5440.74616,666.416,329.801
117.9519653,38.7801819,8412.5823,723.601,65.665
117.4711941,38.1447175,7048.58571,704.016,206.228
116.9797377,40.6293966,9784.19898,775.997,120.237
117.3454742,39.1338245,0,0,205.313
116.99508,38.5367889,11071.99464,888.439,186.103
116.0723479,38.3825063,6362.77737,746.393,334.579
117.1599347,39.1127014,11300.59742,929.992,247.521
117.1087646,37.9074554,9479.39527,756.09,184.496
116.5172119,39.2605746,5082.6018,697.543,33.521
120.59552,38.7999868,1264.93538,438.768,51.34
116.4091797,38.9776767,5433.12607,666.416,329.801
116.2898055,38.7793579,4785.41819,615.525,332.201
115.4758911,39.7526318,6606.62034,581.59,100.272
117.6647087,37.1521772,7802.97488,773.686,330.612
116.6268921,39.7327539,2049.80493,396.042,5.097
120.132693,37.8797607,7193.36747,702.731,96.507
117.108005,38.2660217,8862.16776,788.687,183.635
117.668483,37.1575012,7802.97488,773.686,330.612
117.10894,37.9058533,9479.39527,756.09,184.496
116.9418202,39.6342316,3177.57864,575.972,0
116.5331169,36.9625699,6614.24043,638.65,111.431
117.668483,37.1575012,7802.97488,775.51,330.374
116.9833374,40.0758362,9464.15508,918.034,340.066
120.5524411,38.7896118,7079.06608,702.65,106.381
116.8748169,39.8135221,5036.88125,663.016,180
117.2706961,36.8518982,10089.00268,926.55,191.063
120.6120897,38.1939697,7162.8871,695.731,147.833
120.1145404,38.5604095,6888.56376,817.932,235.05
116.9833374,40.0758362,9464.15508,917.404,340.175
116.2483521,38.8885291,3596.68374,650.168,149.344
115.8947754,40.1754192,7353.38942,761.181,90.279
118.226156,37.4889221,8869.78786,823.797,196.724
116.3668823,40.3729248,3657.64448,639.112,88.672
118.927124,38.8978861,8107.77859,797.774,253.963
117.3860474,39.2999578,754.38917,391.303,98.437
118.1984253,39.0286514,6659.96099,756.471,255.249
116.918439,40.4539412,11308.21751,865.677,182.452
117.7305908,38.9241881,1562.119,363.186,60.69
118.0597985,38.535553,4991.16069,678.353,333.925
117.3515015,39.1595562,190.50232,247.711,205.224
117.0183663,39.2793274,7467.69081,766.39,183.602
114.6608436,39.1885529,8412.5823,785.951,133.663
118.0678836,40.7605808,9639.41722,870.188,303.014
115.8445435,39.7312643,4053.8893,561.877,84.515
116.9919155,38.9874115,1584.97927,385.216,0
121.2626117,38.0929514,10698.6101,895.451,334.389
118.226156,37.4889221,8869.78786,821.739,195.289
114.6300938,38.9101868,11613.02121,865.677,182.452
116.8106411,37.4551392,9479.39527,805.697,179.21
117.9477858,38.7816467,8412.5823,723.601,65.665
116.8981137,39.3674469,4221.53133,509.229,336.418
120.1323932,38.3282264,6309.43672,798.762,190.554
117.3110767,37.3416595,6888.56376,734.161,171.441
116.923645,39.4715959,10081.38259,871.728,188.922
116.7836529,38.8668365,2438.42965,415.876,295.31
116.9797377,40.6293966,9784.19898,778.53,120.286
115.7273533,37.7533993,7056.2058,785.835,335.791
118.1316528,38.7080926,9174.59156,863.932,64.204
119.626425,38.7413177,8869.78786,977.549,252.355
115.4593227,39.7509613,6675.20117,581.59,100.272
117.161377,39.1123057,11308.21751,929.992,247.521
117.161377,39.1123057,11308.21751,931.646,248.177
117.4727465,38.1422036,7063.8259,704.016,206.228
116.8748169,39.8135221,5036.88125,663.019,179.84
116.4247513,36.5616302,9174.59156,753.09,31.423
115.4141846,39.7315901,9784.19898,769.526,132.366
116.8105217,37.4510426,9479.39527,805.697,179.21
116.9783936,40.6288147,9784.19898,778.53,120.286
115.4593227,39.7509613,6675.20117,583.674,101.346
116.4519043,39.6715378,2727.99317,384.146,219.523
116.8748169,39.8128238,5036.88125,663.019,179.84
116.3614502,38.7818314,4206.29115,645.443,287.707
117.2706961,36.8518982,10089.00268,926.907,191.175
117.1080481,38.265055,8862.16776,788.687,183.635
